Date,Time (GMT),,File name,File URL,,Owner,Gun Shot (Y/N),"Type of Sound (Gunshot, Unclear, etc.)"
7/2/2022,10:04:22,88244,Sample-63 (Sat Jul  2 03:04:20 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-63 (Sat Jul  2 03:04:20 2022).wav,,Nilo,N,Nothing
7/2/2022,12:21:39,88244,Sample-64 (Sat Jul  2 05:21:37 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-64 (Sat Jul  2 05:21:37 2022).wav,,Nilo,N,Unclear
7/2/2022,17:07:28,88244,Sample-65 (Sat Jul  2 10:07:26 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-65 (Sat Jul  2 10:07:26 2022).wav,,Nilo,N,Unclear
7/2/2022,17:40:41,88244,Sample-66 (Sat Jul  2 10:40:38 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-66 (Sat Jul  2 10:40:38 2022).wav,,Nilo,N,Unclear
7/2/2022,18:17:26,88244,Sample-195 (Sat Jul  2 11:17:22 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-195 (Sat Jul  2 11:17:22 2022).wav,,Nilo,N,Plane
7/2/2022,18:19:10,88244,Sample-196 (Sat Jul  2 11:19:08 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-196 (Sat Jul  2 11:19:08 2022).wav,,Nilo,N,Plane
7/2/2022,18:31:24,88244,Sample-29 (Sat Jul  2 11:31:22 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-29 (Sat Jul  2 11:31:22 2022).wav,,Nilo,N,Plane
7/2/2022,18:31:34,88244,Sample-197 (Sat Jul  2 11:31:22 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-197 (Sat Jul  2 11:31:22 2022).wav,,Nilo,N,Plane
7/2/2022,18:32:42,88244,Sample-67 (Sat Jul  2 11:32:39 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-67 (Sat Jul  2 11:32:39 2022).wav,,Nilo,N,Unclear
7/2/2022,19:09:47,88244,Sample-198 (Sat Jul  2 12:09:44 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-198 (Sat Jul  2 12:09:44 2022).wav,,Nilo,N,Unclear
7/2/2022,19:56:55,88244,Sample-68 (Sat Jul  2 12:56:48 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-68 (Sat Jul  2 12:56:48 2022).wav,,Nilo,N,Unclear
7/2/2022,19:58:10,88244,Sample-199 (Sat Jul  2 12:58:07 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-199 (Sat Jul  2 12:58:07 2022).wav,,Nilo,N,Plane
7/2/2022,20:05:17,88244,Sample-200 (Sat Jul  2 13:05:14 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-200 (Sat Jul  2 13:05:14 2022).wav,,Nilo,N,Unclear
7/2/2022,20:07:25,88244,Sample-201 (Sat Jul  2 13:07:23 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-201 (Sat Jul  2 13:07:23 2022).wav,,Nilo,N,Unclear
7/2/2022,20:07:30,88244,Sample-202 (Sat Jul  2 13:07:29 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-202 (Sat Jul  2 13:07:29 2022).wav,,Nilo,N,Static/none
7/2/2022,20:07:32,88244,Sample-203 (Sat Jul  2 13:07:31 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-203 (Sat Jul  2 13:07:31 2022).wav,,Nilo,N,Static/none
7/2/2022,20:07:34,88244,Sample-204 (Sat Jul  2 13:07:33 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-204 (Sat Jul  2 13:07:33 2022).wav,,Nilo,N,Static/none
7/2/2022,20:07:41,88244,Sample-205 (Sat Jul  2 13:07:39 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-205 (Sat Jul  2 13:07:39 2022).wav,,Nilo,N,Static/none
7/2/2022,20:51:27,88244,Sample-69 (Sat Jul  2 13:51:25 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-69 (Sat Jul  2 13:51:25 2022).wav,,Nilo,N,Nothing
7/2/2022,20:56:06,88244,Sample-206 (Sat Jul  2 13:56:03 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-206 (Sat Jul  2 13:56:03 2022).wav,,Nilo,N,Plane
7/2/2022,20:58:05,88244,Sample-30 (Sat Jul  2 13:57:58 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-30 (Sat Jul  2 13:57:58 2022).wav,,Nilo,N,Static/none
7/2/2022,20:58:09,88244,Sample-31 (Sat Jul  2 13:58:08 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-31 (Sat Jul  2 13:58:08 2022).wav,,Nilo,N,Static/none
7/2/2022,20:58:53,88244,Sample-70 (Sat Jul  2 13:58:51 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-70 (Sat Jul  2 13:58:51 2022).wav,,Nilo,N,Plane
7/2/2022,20:58:58,88244,Sample-30 (Sat Jul  2 13:58:51 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-30 (Sat Jul  2 13:58:51 2022).wav,,Nilo,N,Plane
7/2/2022,21:08:39,88244,Sample-71 (Sat Jul  2 14:08:37 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-71 (Sat Jul  2 14:08:37 2022).wav,,Nilo,N,Plane
7/2/2022,21:21:45,88244,Sample-31 (Sat Jul  2 14:21:43 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-31 (Sat Jul  2 14:21:43 2022).wav,,Nilo,N,Unclear
7/2/2022,22:10:51,88244,Sample-207 (Sat Jul  2 15:10:48 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-207 (Sat Jul  2 15:10:48 2022).wav,,Nilo,N,Plane
7/2/2022,22:23:20,88244,Sample-208 (Sat Jul  2 15:23:13 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-208 (Sat Jul  2 15:23:13 2022).wav,,Nilo,N,Plane
7/2/2022,22:34:56,88244,Sample-209 (Sat Jul  2 15:34:53 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-209 (Sat Jul  2 15:34:53 2022).wav,,Nilo,N,Plane
7/2/2022,22:34:57,88244,Sample-210 (Sat Jul  2 15:34:55 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-210 (Sat Jul  2 15:34:55 2022).wav,,Nilo,N,Plane
7/2/2022,22:41:48,88244,Sample-72 (Sat Jul  2 15:41:46 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-72 (Sat Jul  2 15:41:46 2022).wav,,Nilo,N,Plane
7/3/2022,0:23:19,88244,Sample-32 (Sat Jul  2 17:23:17 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-32 (Sat Jul  2 17:23:17 2022).wav,,Nilo,N,Plane
7/3/2022,2:20:00,88244,Sample-211 (Sat Jul  2 19:19:58 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-211 (Sat Jul  2 19:19:58 2022).wav,,Nilo,N,Nothing
7/3/2022,5:25:39,88244,Sample-33 (Sat Jul  2 22:25:37 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-33 (Sat Jul  2 22:25:37 2022).wav,,Nilo,Y,Possible Gunshot
7/3/2022,5:25:40,88244,Sample-73 (Sat Jul  2 22:25:38 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-73 (Sat Jul  2 22:25:38 2022).wav,,Nilo,Y,Possible Gunshot
7/3/2022,5:25:41,88244,Sample-74 (Sat Jul  2 22:25:40 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-74 (Sat Jul  2 22:25:40 2022).wav,,Nilo,Y,Possible Gunshot
7/3/2022,5:25:45,88244,Sample-75 (Sat Jul  2 22:25:44 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-75 (Sat Jul  2 22:25:44 2022).wav,,Nilo,Y,Possible Gunshot
7/3/2022,5:25:47,88244,Sample-76 (Sat Jul  2 22:25:46 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-76 (Sat Jul  2 22:25:46 2022).wav,,Nilo,Y,Possible Gunshot
7/3/2022,5:29:52,88244,Sample-77 (Sat Jul  2 22:29:50 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-77 (Sat Jul  2 22:29:50 2022).wav,,Nilo,Y,Possible Gunshot
7/3/2022,5:29:53,88244,Sample-79 (Sat Jul  2 22:29:51 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-79 (Sat Jul  2 22:29:51 2022).wav,,Nilo,Y,Possible Gunshot
7/3/2022,5:30:00,88244,Sample-34 (Sat Jul  2 22:29:57 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-34 (Sat Jul  2 22:29:57 2022).wav,,Nilo,Y,Possible Gunshot
7/3/2022,5:31:20,88244,Sample-78 (Sat Jul  2 22:31:18 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-78 (Sat Jul  2 22:31:18 2022).wav,,Nilo,Y,Possible Gunshot
7/3/2022,5:31:24,88244,Sample-80 (Sat Jul  2 22:31:17 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-80 (Sat Jul  2 22:31:17 2022).wav,,Nilo,Y,Possible Gunshot
7/3/2022,5:31:26,88244,Sample-81 (Sat Jul  2 22:31:19 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-81 (Sat Jul  2 22:31:19 2022).wav,,Nilo,Y,Possible Gunshot
7/3/2022,5:31:28,88244,Sample-35 (Sat Jul  2 22:31:25 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-35 (Sat Jul  2 22:31:25 2022).wav,,Nilo,N,Fireworks
7/3/2022,5:31:29,88244,Sample-82 (Sat Jul  2 22:31:28 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-82 (Sat Jul  2 22:31:28 2022).wav,,Nilo,N,Fireworks
7/3/2022,5:31:30,88244,Sample-79 (Sat Jul  2 22:31:28 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-79 (Sat Jul  2 22:31:28 2022).wav,,Nilo,N,Fireworks
7/3/2022,5:31:31,88244,Sample-36 (Sat Jul  2 22:31:29 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-36 (Sat Jul  2 22:31:29 2022).wav,,Nilo,N,Fireworks
7/3/2022,5:31:40,88244,Sample-80 (Sat Jul  2 22:31:38 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-80 (Sat Jul  2 22:31:38 2022).wav,,Nilo,N,Fireworks
7/3/2022,5:31:42,88244,Sample-81 (Sat Jul  2 22:31:40 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-81 (Sat Jul  2 22:31:40 2022).wav,,Nilo,N,Fireworks
7/3/2022,5:31:42,88244,Sample-98 (Sat Jul  2 22:31:40 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-98 (Sat Jul  2 22:31:40 2022).wav,,Nilo,N,Fireworks
7/3/2022,5:34:19,88244,Sample-212 (Sat Jul  2 22:34:16 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-212 (Sat Jul  2 22:34:16 2022).wav,,Nilo,N,Nothing
7/3/2022,5:34:33,88244,Sample-82 (Sat Jul  2 22:34:26 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-82 (Sat Jul  2 22:34:26 2022).wav,,Nilo,N,Fireworks
7/3/2022,5:58:01,88244,Sample-83 (Sat Jul  2 22:57:54 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-83 (Sat Jul  2 22:57:54 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:30:17,88244,Sample-84 (Sat Jul  2 23:30:15 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-84 (Sat Jul  2 23:30:15 2022).wav,,Nilo,Y,Possible Gunshot
7/3/2022,6:30:20,88244,Sample-85 (Sat Jul  2 23:30:19 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-85 (Sat Jul  2 23:30:19 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:30:21,88244,Sample-32 (Sat Jul  2 23:30:18 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-32 (Sat Jul  2 23:30:18 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:30:26,88244,Sample-86 (Sat Jul  2 23:30:25 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-86 (Sat Jul  2 23:30:25 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:30:29,88244,Sample-33 (Sat Jul  2 23:30:27 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-33 (Sat Jul  2 23:30:27 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:30:30,88244,Sample-87 (Sat Jul  2 23:30:29 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-87 (Sat Jul  2 23:30:29 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:30:32,88244,Sample-99 (Sat Jul  2 23:30:25 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-99 (Sat Jul  2 23:30:25 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:30:33,88244,Sample-100 (Sat Jul  2 23:30:27 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-100 (Sat Jul  2 23:30:27 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:30:36,88244,Sample-88 (Sat Jul  2 23:30:35 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-88 (Sat Jul  2 23:30:35 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:30:38,88244,Sample-89 (Sat Jul  2 23:30:37 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-89 (Sat Jul  2 23:30:37 2022).wav,,Nilo,Y,Possible Gunshot
7/3/2022,6:30:42,88244,Sample-90 (Sat Jul  2 23:30:41 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-90 (Sat Jul  2 23:30:41 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:30:45,88244,Sample-101 (Sat Jul  2 23:30:44 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-101 (Sat Jul  2 23:30:44 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:30:45,88244,Sample-37 (Sat Jul  2 23:30:38 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-37 (Sat Jul  2 23:30:38 2022).wav,,Nilo,Y,Possible Gunshot
7/3/2022,6:30:46,88244,Sample-91 (Sat Jul  2 23:30:45 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-91 (Sat Jul  2 23:30:45 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:30:47,88244,Sample-38 (Sat Jul  2 23:30:40 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-38 (Sat Jul  2 23:30:40 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:32:39,88244,Sample-92 (Sat Jul  2 23:32:37 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-92 (Sat Jul  2 23:32:37 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:32:42,88244,Sample-93 (Sat Jul  2 23:32:41 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-93 (Sat Jul  2 23:32:41 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:32:43,88244,Sample-83 (Sat Jul  2 23:32:40 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-83 (Sat Jul  2 23:32:40 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:32:44,88244,Sample-102 (Sat Jul  2 23:32:42 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-102 (Sat Jul  2 23:32:42 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:32:44,88244,Sample-94 (Sat Jul  2 23:32:43 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-94 (Sat Jul  2 23:32:43 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:32:46,88244,Sample-84 (Sat Jul  2 23:32:45 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-84 (Sat Jul  2 23:32:45 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:33:01,88244,Sample-95 (Sat Jul  2 23:32:59 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-95 (Sat Jul  2 23:32:59 2022).wav,,Nilo,N,Nothing
7/3/2022,6:34:58,88244,Sample-39 (Sat Jul  2 23:34:50 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-39 (Sat Jul  2 23:34:50 2022).wav,,Nilo,N,Fireworks
7/3/2022,6:35:01,88244,Sample-96 (Sat Jul  2 23:34:59 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-96 (Sat Jul  2 23:34:59 2022).wav,,Nilo,N,Fireworks
7/3/2022,7:13:13,88244,Sample-97 (Sun Jul  3 00:13:11 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-97 (Sun Jul  3 00:13:11 2022).wav,,Nilo,N,Nothing
7/3/2022,13:01:32,88244,Sample-98 (Sun Jul  3 06:01:30 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-98 (Sun Jul  3 06:01:30 2022).wav,,Nilo,N,Nothing
7/3/2022,14:07:22,88244,Sample-213 (Sun Jul  3 07:07:15 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-213 (Sun Jul  3 07:07:15 2022).wav,,Nilo,N,Static/none
7/3/2022,14:07:24,88244,Sample-214 (Sun Jul  3 07:07:19 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-214 (Sun Jul  3 07:07:19 2022).wav,,Nilo,N,Static/none
7/3/2022,15:31:30,88244,Sample-215 (Sun Jul  3 08:31:23 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-215 (Sun Jul  3 08:31:23 2022).wav,,Nilo,N,Nothing
7/3/2022,17:13:13,88244,Sample-216 (Sun Jul  3 10:13:06 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-216 (Sun Jul  3 10:13:06 2022).wav,,Nilo,N,Unclear
7/3/2022,17:47:06,88244,Sample-99 (Sun Jul  3 10:47:04 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-99 (Sun Jul  3 10:47:04 2022).wav,,Nilo,N,Static/none
7/3/2022,17:56:18,88244,Sample-217 (Sun Jul  3 10:56:16 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-217 (Sun Jul  3 10:56:16 2022).wav,,Nilo,N,Plane
7/3/2022,19:00:17,88244,Sample-40 (Sun Jul  3 12:00:15 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-40 (Sun Jul  3 12:00:15 2022).wav,,Nilo,N,Static/none
7/3/2022,19:17:15,88244,Sample-218 (Sun Jul  3 12:17:13 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-218 (Sun Jul  3 12:17:13 2022).wav,,Nilo,N,Static/none
7/3/2022,19:28:09,88244,Sample-100 (Sun Jul  3 12:28:07 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-100 (Sun Jul  3 12:28:07 2022).wav,,Nilo,N,Nothing
7/3/2022,19:32:11,88244,Sample-101 (Sun Jul  3 12:32:09 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-101 (Sun Jul  3 12:32:09 2022).wav,,Nilo,N,Nothing
7/3/2022,19:34:52,88244,Sample-41 (Sun Jul  3 12:34:49 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-41 (Sun Jul  3 12:34:49 2022).wav,,Nilo,N,Nothing
7/3/2022,19:50:38,88244,Sample-102 (Sun Jul  3 12:50:35 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-102 (Sun Jul  3 12:50:35 2022).wav,,Nilo,N,Nothing
7/3/2022,20:16:48,88244,Sample-34 (Sun Jul  3 13:16:46 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-34 (Sun Jul  3 13:16:46 2022).wav,,Nilo,N,Wind
7/3/2022,20:37:30,88244,Sample-42 (Sun Jul  3 13:37:28 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-42 (Sun Jul  3 13:37:28 2022).wav,,Nilo,N,Static/none
7/3/2022,20:38:32,88244,Sample-219 (Sun Jul  3 13:38:30 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-219 (Sun Jul  3 13:38:30 2022).wav,,Nilo,N,Static/none
7/3/2022,20:42:32,88244,Sample-85 (Sun Jul  3 13:42:30 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-85 (Sun Jul  3 13:42:30 2022).wav,,Nilo,N,Static/none
7/3/2022,20:43:45,88244,Sample-220 (Sun Jul  3 13:43:38 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-220 (Sun Jul  3 13:43:38 2022).wav,,Nilo,N,Static/none
7/3/2022,20:43:47,88244,Sample-221 (Sun Jul  3 13:43:40 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-221 (Sun Jul  3 13:43:40 2022).wav,,Nilo,N,Static/none
7/3/2022,20:52:56,88244,Sample-103 (Sun Jul  3 13:52:54 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-103 (Sun Jul  3 13:52:54 2022).wav,,Nilo,N,Static/none
7/3/2022,21:10:07,88244,Sample-222 (Sun Jul  3 14:10:05 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-222 (Sun Jul  3 14:10:05 2022).wav,,Nilo,N,Plane
7/3/2022,21:20:20,88244,Sample-104 (Sun Jul  3 14:20:18 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-104 (Sun Jul  3 14:20:18 2022).wav,,Nilo,N,Train
7/3/2022,21:49:02,88244,Sample-223 (Sun Jul  3 14:49:00 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-223 (Sun Jul  3 14:49:00 2022).wav,,Nilo,N,Unclear
7/3/2022,21:49:12,88244,Sample-103 (Sun Jul  3 14:49:09 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-103 (Sun Jul  3 14:49:09 2022).wav,,Nilo,N,Unclear
7/3/2022,21:49:24,88244,Sample-35 (Sun Jul  3 14:49:16 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-35 (Sun Jul  3 14:49:16 2022).wav,,Nilo,N,Unclear
7/3/2022,22:19:34,88244,Sample-86 (Sun Jul  3 15:19:27 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-86 (Sun Jul  3 15:19:27 2022).wav,,Nilo,N,Static/none
7/3/2022,22:20:39,88244,Sample-87 (Sun Jul  3 15:20:37 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-87 (Sun Jul  3 15:20:37 2022).wav,,Nilo,N,Static/none
7/3/2022,22:20:40,88244,Sample-88 (Sun Jul  3 15:20:39 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-88 (Sun Jul  3 15:20:39 2022).wav,,Nilo,N,Static/none
7/3/2022,22:20:43,88244,Sample-104 (Sun Jul  3 15:20:36 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-104 (Sun Jul  3 15:20:36 2022).wav,,Nilo,N,Unclear
7/3/2022,22:20:43,88244,Sample-89 (Sun Jul  3 15:20:41 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-89 (Sun Jul  3 15:20:41 2022).wav,,Nilo,N,Unclear
7/3/2022,22:20:44,88244,Sample-90 (Sun Jul  3 15:20:43 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-90 (Sun Jul  3 15:20:43 2022).wav,,Nilo,N,Unclear
7/3/2022,22:20:49,88244,Sample-36 (Sun Jul  3 15:20:47 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-36 (Sun Jul  3 15:20:47 2022).wav,,Nilo,N,Static/none
7/3/2022,22:21:01,88244,Sample-37 (Sun Jul  3 15:20:59 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-37 (Sun Jul  3 15:20:59 2022).wav,,Nilo,N,Plane
7/3/2022,22:21:25,88244,Sample-91 (Sun Jul  3 15:21:23 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-91 (Sun Jul  3 15:21:23 2022).wav,,Nilo,N,Static/none
